Temps (s) - Tc : consigne T (mm)	R (mm) - Tc : consigne T (mm)	Temps (s) - T : position T (mm)	R (mm) - T : position T (mm)	Temps (s) - e1T : écart 1 T (mm)	R (mm) - e1T : écart 1 T (mm)	Temps (s) - e2T : écart 2 T (mm)	R (mm) - e2T : écart 2 T (mm)	Temps (s) - e3T : écart 3 T (V)	R (mm) - e3T : écart 3 T (V)	Temps (s) - uT : tension moteur T (V)	R (mm) - uT : tension moteur T (V)	Temps (s) - iT : intensité moteur T (A)	R (mm) - iT : intensité moteur T (A)	Temps (s) - Rc : consigne R (°)	R (mm) - Rc : consigne R (°)	Temps (s) - R : position R (°)	R (mm) - R : position R (°)	Temps (s) - e1R : écart 1 R (°)	R (mm) - e1R : écart 1 R (°)	Temps (s) - e2R : écart 2 R (°)	R (mm) - e2R : écart 2 R (°)	Temps (s) - e3R : écart 3 R (V)	R (mm) - e3R : écart 3 R (V)	Temps (s) - uR : tension moteur R (V)	R (mm) - uR : tension moteur R (V)	Temps (s) - iR : intensité moteur R (A)	R (mm) - iR : intensité moteur R (A)	Temps (s) - ar : accel radiale (g)       	R (mm) - ar : accel radiale (g)       	Temps (s) - at : accel tangentielle (g)  	R (mm) - at : accel tangentielle (g)  	Temps (s) - gz : gyro Z (°/s)	R (mm) - gz : gyro Z (°/s)	Temps (s) - formule 1	R (mm) - formule 1	Temps (s) - formule 2	R (mm) - formule 2	Temps (s) - Curseur	R (mm) - Curseur
0.741	233.915	0.741	228.402	0.741	5.51339	0.741	5.51339	0.741	5.59132	0.741	8.85728	0.741	0.234375	0.741	7.26402	0.741	6.17289	0.741	1.09112	0.741	1.09112	0.741	1.1623	0.741	1.30187	0.741	0.0823975	0.741	-0.0180664	0.741	-0.0172119	0.741	8.27026	0.741	0	0.741	0		
0.744	234.365	0.744	228.85	0.744	5.51473	0.744	5.51473	0.744	5.59636	0.744	8.99983	0.744	0.210571	0.744	7.29403	0.744	6.20298	0.744	1.09105	0.744	1.09105	0.744	1.1623	0.744	1.25911	0.744	0.0842285	0.744	0.0247803	0.744	-0.00439453	0.744	8.20923	0.744	0	0.744	0		
0.747	234.815	0.747	229.307	0.747	5.50829	0.747	5.50829	0.747	5.59636	0.747	8.88579	0.747	0.230713	0.747	7.32404	0.747	6.23272	0.747	1.09132	0.747	1.09132	0.747	1.17238	0.747	1.30187	0.747	0.0805664	0.747	-0.00671387	0.747	0.0421143	0.747	8.44574	0.747	0	0.747	0		
0.75	235.265	0.75	229.757	0.75	5.50821	0.75	5.50821	0.75	5.59132	0.75	8.95706	0.75	0.256348	0.75	7.35405	0.75	6.2628	0.75	1.09125	0.75	1.09125	0.75	1.16734	0.75	1.35889	0.75	0.0769043	0.75	0.0311279	0.75	0.0057373	0.75	8.3313	0.75	0	0.75	0		
0.753	235.715	0.753	230.205	0.753	5.51025	0.753	5.51025	0.753	5.59132	0.753	8.92855	0.753	0.192261	0.753	7.38407	0.753	6.29152	0.753	1.09255	0.753	1.09255	0.753	1.1623	0.753	1.30187	0.753	0.0823975	0.753	-0.0218506	0.753	-0.0374756	0.753	8.41522	0.753	0	0.753	0		
0.756	236.165	0.756	230.651	0.756	5.5137	0.756	5.5137	0.756	5.59636	0.756	8.92855	0.756	0.24353	0.756	7.41408	0.756	6.32092	0.756	1.09316	0.756	1.09316	0.756	1.1623	0.756	1.25911	0.756	0.0842285	0.756	-0.00952148	0.756	-0.0159912	0.756	8.36945	0.756	0	0.756	0		
0.759	236.615	0.759	231.104	0.759	5.5108	0.759	5.5108	0.759	5.60643	0.759	8.88579	0.759	0.270996	0.759	7.44409	0.759	6.35032	0.759	1.09377	0.759	1.09377	0.759	1.17238	0.759	1.25911	0.759	0.0915527	0.759	-0.0478516	0.759	-0.0263672	0.759	8.45337	0.759	0	0.759	0		
0.762	237.065	0.762	231.556	0.762	5.50931	0.762	5.50931	0.762	5.59636	0.762	8.95706	0.762	0.197754	0.762	7.4741	0.762	6.37903	0.762	1.09507	0.762	1.09507	0.762	1.16734	0.762	1.28762	0.762	0.0860596	0.762	0.0593262	0.762	0.0422363	0.762	8.14056	0.762	0	0.762	0		
0.765	237.515	0.765	231.999	0.765	5.51559	0.765	5.51559	0.765	5.59132	0.765	8.85728	0.765	0.245361	0.765	7.50412	0.765	6.40775	0.765	1.09637	0.765	1.09637	0.765	1.16734	0.765	1.33038	0.765	0.0805664	0.765	0.0571289	0.765	0.00512695	0.765	8.50677	0.765	0	0.765	0		
0.768	237.965	0.768	232.443	0.768	5.52187	0.768	5.52187	0.768	5.60643	0.768	8.85728	0.768	0.265503	0.768	7.53413	0.768	6.43612	0.768	1.09801	0.768	1.09801	0.768	1.16734	0.768	1.27336	0.768	0.0897217	0.768	0.00720215	0.768	-0.0632324	0.768	8.46863	0.768	0	0.768	0		
0.771	238.415	0.771	232.893	0.771	5.52179	0.771	5.52179	0.771	5.61147	0.771	8.88579	0.771	0.239868	0.771	7.56414	0.771	6.46518	0.771	1.09896	0.771	1.09896	0.771	1.17238	0.771	1.30187	0.771	0.0823975	0.771	0.0429687	0.771	0.0117187	0.771	8.14819	0.771	0	0.771	0		
0.774	238.865	0.774	233.338	0.774	5.52665	0.774	5.52665	0.774	5.61147	0.774	8.9143	0.774	0.223389	0.774	7.59415	0.774	6.4939	0.774	1.10026	0.774	1.10026	0.774	1.17238	0.774	1.28762	0.774	0.0860596	0.774	0.0119629	0.774	-0.0296631	0.774	8.18634	0.774	0	0.774	0		
0.777	239.315	0.777	233.786	0.777	5.52869	0.777	5.52869	0.777	5.61651	0.777	8.94281	0.777	0.258179	0.777	7.62417	0.777	6.52261	0.777	1.10155	0.777	1.10155	0.777	1.17742	0.777	1.25911	0.777	0.0897217	0.777	-0.00354004	0.777	0.0297852	0.777	8.23212	0.777	0	0.777	0		
0.78	239.765	0.78	234.237	0.78	5.52791	0.78	5.52791	0.78	5.61651	0.78	8.90004	0.78	0.24353	0.78	7.65418	0.78	6.55167	0.78	1.10251	0.78	1.10251	0.78	1.17742	0.78	1.27336	0.78	0.0860596	0.78	0.0551758	0.78	0.0153809	0.78	8.07953	0.78	0	0.78	0		
0.783	240.215	0.783	234.68	0.783	5.53489	0.783	5.53489	0.783	5.61651	0.783	8.90004	0.783	0.217896	0.783	7.68419	0.783	6.58005	0.783	1.10415	0.783	1.10415	0.783	1.17238	0.783	1.28762	0.783	0.0860596	0.783	0.0150146	0.783	-0.0343018	0.783	8.42285	0.783	0	0.783	0		
0.786	240.665	0.786	235.132	0.786	5.5327	0.786	5.5327	0.786	5.62659	0.786	8.99983	0.786	0.24353	0.786	7.7142	0.786	6.60842	0.786	1.10578	0.786	1.10578	0.786	1.17742	0.786	1.24485	0.786	0.0878906	0.786	-0.0727539	0.786	-0.0583496	0.786	8.12531	0.786	0	0.786	0		
0.789	241.115	0.789	235.58	0.789	5.53544	0.789	5.53544	0.789	5.62155	0.789	8.9143	0.789	0.26001	0.789	7.74422	0.789	6.63714	0.789	1.10708	0.789	1.10708	0.789	1.18246	0.789	1.2306	0.789	0.0952149	0.789	-0.0245361	0.789	0.0136719	0.789	8.07953	0.789	0	0.789	0		
0.792	241.565	0.792	236.035	0.792	5.53042	0.792	5.53042	0.792	5.62155	0.792	8.9143	0.792	0.206909	0.792	7.77423	0.792	6.66619	0.792	1.10804	0.792	1.10804	0.792	1.18246	0.792	1.28762	0.792	0.0860596	0.792	0.0400391	0.792	0.041626	0.792	8.16345	0.792	0	0.792	0		
0.795	242.015	0.795	236.487	0.795	5.52822	0.795	5.52822	0.795	5.62659	0.795	8.97132	0.795	0.239868	0.795	7.80424	0.795	6.69491	0.795	1.10933	0.795	1.10933	0.795	1.1875	0.795	1.24485	0.795	0.0915527	0.795	0.0368652	0.795	-0.0472412	0.795	8.28552	0.795	0	0.795	0		
0.798	242.465	0.798	236.932	0.798	5.53309	0.798	5.53309	0.798	5.61147	0.798	8.98558	0.798	0.276489	0.798	7.83425	0.798	6.72294	0.798	1.11131	0.798	1.11131	0.798	1.18246	0.798	1.25911	0.798	0.0933838	0.798	0.000976562	0.798	-0.0325928	0.798	8.06427	0.798	0	0.798	0		
0.801	242.915	0.801	237.384	0.801	5.53089	0.801	5.53089	0.801	5.62155	0.801	8.90004	0.801	0.197754	0.801	7.86427	0.801	6.75166	0.801	1.11261	0.801	1.11261	0.801	1.19254	0.801	1.28762	0.801	0.100708	0.801	-0.00976562	0.801	0.0180664	0.801	8.17871	0.801	0	0.801	0		
0.804	243.365	0.804	237.838	0.804	5.52727	0.804	5.52727	0.804	5.62155	0.804	8.92855	0.804	0.238037	0.804	7.89428	0.804	6.78037	0.804	1.11391	0.804	1.11391	0.804	1.18246	0.804	1.30187	0.804	0.0897217	0.804	0.0112305	0.804	0.00354004	0.804	7.88879	0.804	0	0.804	0		
0.807	243.815	0.807	238.288	0.807	5.5272	0.807	5.5272	0.807	5.61147	0.807	8.94281	0.807	0.270996	0.807	7.92429	0.807	6.80909	0.807	1.1152	0.807	1.1152	0.807	1.1875	0.807	1.28762	0.807	0.0897217	0.807	0.0483398	0.807	-0.00683594	0.807	8.04901	0.807	0	0.807	0		
0.81	244.265	0.81	238.741	0.81	5.52429	0.81	5.52429	0.81	5.61651	0.81	8.98558	0.81	0.212402	0.81	7.9543	0.81	6.8378	0.81	1.1165	0.81	1.1165	0.81	1.19254	0.81	1.30187	0.81	0.0933838	0.81	0.0651855	0.81	-0.0303955	0.81	8.3847	0.81	0	0.81	0		
0.813	244.715	0.813	239.179	0.813	5.53552	0.813	5.53552	0.813	5.60643	0.813	8.97132	0.813	0.252686	0.813	7.98432	0.813	6.8655	0.813	1.11882	0.813	1.11882	0.813	1.19254	0.813	1.27336	0.813	0.10437	0.813	-0.026001	0.813	-0.0380859	0.813	8.02612	0.813	0	0.813	0		
0.816	245.165	0.816	239.63	0.816	5.53544	0.816	5.53544	0.816	5.62659	0.816	8.98558	0.816	0.256348	0.816	8.01433	0.816	6.89455	0.816	1.11978	0.816	1.11978	0.816	1.1875	0.816	1.28762	0.816	0.0933838	0.816	-0.0843506	0.816	-0.0596924	0.816	8.20923	0.816	0	0.816	0		
0.819	245.615	0.819	240.073	0.819	5.54172	0.819	5.54172	0.819	5.62155	0.819	8.98558	0.819	0.239868	0.819	8.04434	0.819	6.92327	0.819	1.12107	0.819	1.12107	0.819	1.19758	0.819	1.28762	0.819	0.098877	0.819	0.053833	0.819	0.115356	0.819	7.95746	0.819	0	0.819	0		
0.822	246.065	0.822	240.522	0.822	5.54305	0.822	5.54305	0.822	5.63667	0.822	8.95706	0.822	0.228882	0.822	8.07435	0.822	6.95233	0.822	1.12203	0.822	1.12203	0.822	1.19758	0.822	1.30187	0.822	0.0878906	0.822	0.0358887	0.822	-0.0065918	0.822	8.19397	0.822	0	0.822	0		
0.825	246.515	0.825	240.973	0.825	5.54226	0.825	5.54226	0.825	5.63163	0.825	8.94281	0.825	0.267334	0.825	8.10437	0.825	6.98104	0.825	1.12332	0.825	1.12332	0.825	1.19758	0.825	1.30187	0.825	0.10437	0.825	0.0203857	0.825	-0.0428467	0.825	8.30841	0.825	0	0.825	0		
0.828	246.965	0.828	241.417	0.828	5.54784	0.828	5.54784	0.828	5.63163	0.828	9.01409	0.828	0.249023	0.828	8.13438	0.828	7.00976	0.828	1.12462	0.828	1.12462	0.828	1.19254	0.828	1.28762	0.828	0.0878906	0.828	-0.00622559	0.828	-0.0537109	0.828	8.26263	0.828	0	0.828	0		
0.831	247.415	0.831	241.864	0.831	5.55129	0.831	5.55129	0.831	5.63667	0.831	9.02834	0.831	0.227051	0.831	8.16439	0.831	7.03847	0.831	1.12592	0.831	1.12592	0.831	1.20261	0.831	1.28762	0.831	0.0933838	0.831	-0.0490723	0.831	0.0217285	0.831	8.255	0.831	0	0.831	0		
0.834	247.865	0.834	242.313	0.834	5.55192	0.834	5.55192	0.834	5.6417	0.834	9.02834	0.834	0.252686	0.834	8.1944	0.834	7.06753	0.834	1.12687	0.834	1.12687	0.834	1.20261	0.834	1.30187	0.834	0.098877	0.834	0.0231934	0.834	0.0523682	0.834	8.27789	0.834	0	0.834	0		
0.837	248.315	0.837	242.762	0.837	5.55255	0.837	5.55255	0.837	5.6417	0.837	8.99983	0.837	0.287476	0.837	8.22442	0.837	7.09625	0.837	1.12817	0.837	1.12817	0.837	1.20261	0.837	1.30187	0.837	0.0878906	0.837	0.0349121	0.837	0.010498	0.837	8.2016	0.837	0	0.837	0		
0.84	248.765	0.84	243.213	0.84	5.55247	0.84	5.55247	0.84	5.6417	0.84	8.94281	0.84	0.230713	0.84	8.25443	0.84	7.12496	0.84	1.12946	0.84	1.12946	0.84	1.20261	0.84	1.31613	0.84	0.0897217	0.84	-0.00842285	0.84	-0.0699463	0.84	8.49915	0.84	0	0.84	0		
0.843	249.215	0.843	243.656	0.843	5.55875	0.843	5.55875	0.843	5.6417	0.843	8.92855	0.843	0.258179	0.843	8.28444	0.843	7.15334	0.843	1.1311	0.843	1.1311	0.843	1.20261	0.843	1.33038	0.843	0.0842285	0.843	-0.0330811	0.843	-0.0228271	0.843	8.30841	0.843	0	0.843	0		
0.846	249.665	0.846	244.101	0.846	5.56361	0.846	5.56361	0.846	5.6417	0.846	8.98558	0.846	0.302124	0.846	8.31445	0.846	7.18205	0.846	1.1324	0.846	1.1324	0.846	1.20765	0.846	1.31613	0.846	0.0897217	0.846	0.0247803	0.846	0.0195312	0.846	8.20923	0.846	0	0.846	0		
0.849	250.115	0.849	244.552	0.849	5.56283	0.849	5.56283	0.849	5.64674	0.849	9.07111	0.849	0.236206	0.849	8.34447	0.849	7.21111	0.849	1.13335	0.849	1.13335	0.849	1.20765	0.849	1.31613	0.849	0.0952149	0.849	0.0543213	0.849	0.0332031	0.849	8.37708	0.849	0	0.849	0		
0.852	250.565	0.852	245	0.852	5.56487	0.852	5.56487	0.852	5.64674	0.852	9.02834	0.852	0.269165	0.852	8.37448	0.852	7.24051	0.852	1.13397	0.852	1.13397	0.852	1.20261	0.852	1.30187	0.852	0.098877	0.852	0.0334473	0.852	-0.0308838	0.852	8.57544	0.852	0	0.852	0		
0.855	251.015	0.855	245.443	0.855	5.57185	0.855	5.57185	0.855	5.65682	0.855	8.9143	0.855	0.2948	0.855	8.40449	0.855	7.26991	0.855	1.13458	0.855	1.13458	0.855	1.20765	0.855	1.34464	0.855	0.0878906	0.855	0.0106201	0.855	-0.0654297	0.855	8.62885	0.855	0	0.855	0		
0.858	251.465	0.858	245.881	0.858	5.58379	0.858	5.58379	0.858	5.65682	0.858	9.02834	0.858	0.265503	0.858	8.4345	0.858	7.29863	0.858	1.13588	0.858	1.13588	0.858	1.20765	0.858	1.28762	0.858	0.102539	0.858	0.0078125	0.858	0.0185547	0.858	8.35419	0.858	0	0.858	0		
0.861	251.915	0.861	246.324	0.861	5.59148	0.861	5.59148	0.861	5.67194	0.861	8.98558	0.861	0.269165	0.861	8.46452	0.861	7.32803	0.861	1.13649	0.861	1.13649	0.861	1.21269	0.861	1.37315	0.861	0.0952149	0.861	0.0222168	0.861	0.0296631	0.861	8.24738	0.861	0	0.861	0		
0.864	252.365	0.864	246.775	0.864	5.58999	0.864	5.58999	0.864	5.68201	0.864	9.0426	0.864	0.2948	0.864	8.49453	0.864	7.35777	0.864	1.13676	0.864	1.13676	0.864	1.21773	0.864	1.31613	0.864	0.098877	0.864	0.0351562	0.864	0.0458984	0.864	8.43048	0.864	0	0.864	0		
0.867	252.815	0.867	247.215	0.867	5.5998	0.867	5.5998	0.867	5.67194	0.867	9.01409	0.867	0.281982	0.867	8.52454	0.867	7.38683	0.867	1.13771	0.867	1.13771	0.867	1.21773	0.867	1.30187	0.867	0.0970459	0.867	0.0202637	0.867	-0.0476074	0.867	8.56018	0.867	0	0.867	0		
0.87	253.265	0.87	247.665	0.87	5.60043	0.87	5.60043	0.87	5.69209	0.87	9.08536	0.87	0.258179	0.87	8.55455	0.87	7.41691	0.87	1.13764	0.87	1.13764	0.87	1.22277	0.87	1.33038	0.87	0.0915527	0.87	0.00524902	0.87	-0.0631104	0.87	8.41522	0.87	0	0.87	0		
0.873	253.715	0.873	248.109	0.873	5.606	0.873	5.606	0.873	5.68705	0.873	9.07111	0.873	0.280151	0.873	8.58457	0.873	7.44597	0.873	1.1386	0.873	1.1386	0.873	1.21269	0.873	1.38741	0.873	0.0805664	0.873	-0.0603027	0.873	-0.0162354	0.873	8.44574	0.873	0	0.873	0		
0.876	254.165	0.876	248.553	0.876	5.61157	0.876	5.61157	0.876	5.69209	0.876	8.97132	0.876	0.298462	0.876	8.61458	0.876	7.47537	0.876	1.13921	0.876	1.13921	0.876	1.20765	0.876	1.41592	0.876	0.0787354	0.876	-0.0421143	0.876	0.0361328	0.876	8.43048	0.876	0	0.876	0		
0.879	254.615	0.879	249.004	0.879	5.61149	0.879	5.61149	0.879	5.70217	0.879	9.12813	0.879	0.250855	0.879	8.64459	0.879	7.50477	0.879	1.13982	0.879	1.13982	0.879	1.21269	0.879	1.31613	0.879	0.098877	0.879	0.0427246	0.879	0.0333252	0.879	8.33893	0.879	0	0.879	0		
0.882	255.065	0.882	249.454	0.882	5.61071	0.882	5.61071	0.882	5.69713	0.882	9.07111	0.882	0.291138	0.882	8.6746	0.882	7.53417	0.882	1.14044	0.882	1.14044	0.882	1.21773	0.882	1.31613	0.882	0.102539	0.882	0.0213623	0.882	-0.0673828	0.882	8.57544	0.882	0	0.882	0		
0.885	255.515	0.885	249.905	0.885	5.60992	0.885	5.60992	0.885	5.70217	0.885	9.05685	0.885	0.311279	0.885	8.70462	0.885	7.56425	0.885	1.14037	0.885	1.14037	0.885	1.21269	0.885	1.30187	0.885	0.100708	0.885	-0.072998	0.885	-0.0321045	0.885	8.55255	0.885	0	0.885	0		
0.888	255.965	0.888	250.354	0.888	5.61126	0.888	5.61126	0.888	5.69713	0.888	9.02834	0.888	0.236206	0.888	8.73463	0.888	7.59365	0.888	1.14098	0.888	1.14098	0.888	1.21269	0.888	1.35889	0.888	0.0952149	0.888	0.105347	0.888	0.0415039	0.888	8.31604	0.888	0	0.888	0		
0.891	256.415	0.891	250.801	0.891	5.614	0.891	5.614	0.891	5.69713	0.891	9.09962	0.891	0.265503	0.891	8.76464	0.891	7.62373	0.891	1.14091	0.891	1.14091	0.891	1.21773	0.891	1.33038	0.891	0.100708	0.891	0.0366211	0.891	0.00854492	0.891	8.32367	0.891	0	0.891	0		
0.894	256.865	0.894	251.254	0.894	5.6111	0.894	5.6111	0.894	5.70721	0.894	9.07111	0.894	0.289307	0.894	8.79465	0.894	7.65382	0.894	1.14084	0.894	1.14084	0.894	1.21773	0.894	1.33038	0.894	0.0952149	0.894	-0.0090332	0.894	-0.0592041	0.894	8.96454	0.894	0	0.894	0		
0.897	257.315	0.897	251.7	0.897	5.61455	0.897	5.61455	0.897	5.69713	0.897	9.08536	0.897	0.272827	0.897	8.82467	0.897	7.68356	0.897	1.14111	0.897	1.14111	0.897	1.21773	0.897	1.30187	0.897	0.10437	0.897	0.0662842	0.897	-0.0102539	0.897	8.55255	0.897	0	0.897	0		
0.9	257.765	0.9	252.15	0.9	5.61518	0.9	5.61518	0.9	5.70217	0.9	9.01409	0.9	0.265503	0.9	8.85468	0.9	7.7133	0.9	1.14138	0.9	1.14138	0.9	1.21269	0.9	1.35889	0.9	0.106201	0.9	-0.00964355	0.9	-0.00537109	0.9	8.49915	0.9	0	0.9	0		
0.903	258.215	0.903	252.596	0.903	5.61863	0.903	5.61863	0.903	5.70217	0.903	9.02834	0.903	0.285645	0.903	8.88469	0.903	7.74236	0.903	1.14233	0.903	1.14233	0.903	1.21269	0.903	1.33038	0.903	0.0970459	0.903	-0.0635986	0.903	-0.00854492	0.903	8.46863	0.903	0	0.903	0		
0.906	258.665	0.906	253.048	0.906	5.61714	0.906	5.61714	0.906	5.70217	0.906	9.12813	0.906	0.263672	0.906	8.9147	0.906	7.77176	0.906	1.14295	0.906	1.14295	0.906	1.21773	0.906	1.30187	0.906	0.0952149	0.906	-0.000366211	0.906	0.0554199	0.906	8.44574	0.906	0	0.906	0		
0.909	259.115	0.909	253.494	0.909	5.6213	0.909	5.6213	0.909	5.70217	0.909	9.01409	0.909	0.245361	0.909	8.94472	0.909	7.80047	0.909	1.14424	0.909	1.14424	0.909	1.21773	0.909	1.38741	0.909	0.0860596	0.909	0.0639648	0.909	-0.0371094	0.909	8.62122	0.909	0	0.909	0		
0.912	259.565	0.912	253.945	0.912	5.61981	0.912	5.61981	0.912	5.70721	0.912	9.02834	0.912	0.27832	0.912	8.97473	0.912	7.82919	0.912	1.14554	0.912	1.14554	0.912	1.22277	0.912	1.33038	0.912	0.106201	0.912	-0.0545654	0.912	-0.129395	0.912	8.49915	0.912	0	0.912	0		
0.915	260.015	0.915	254.395	0.915	5.62043	0.915	5.62043	0.915	5.70721	0.915	9.08536	0.915	0.300293	0.915	9.00474	0.915	7.85825	0.915	1.14649	0.915	1.14649	0.915	1.22277	0.915	1.31613	0.915	0.113525	0.915	-0.0435791	0.915	0.0194092	0.915	8.41522	0.915	0	0.915	0		
0.918	260.465	0.918	254.846	0.918	5.61894	0.918	5.61894	0.918	5.71225	0.918	9.08536	0.918	0.239868	0.918	9.03475	0.918	7.8873	0.918	1.14745	0.918	1.14745	0.918	1.22277	0.918	1.34464	0.918	0.102539	0.918	0.0437012	0.918	0.0483398	0.918	8.52203	0.918	0	0.918	0		
0.921	260.915	0.921	255.301	0.921	5.61392	0.921	5.61392	0.921	5.70721	0.921	9.05685	0.921	0.272827	0.921	9.06476	0.921	7.91636	0.921	1.1484	0.921	1.1484	0.921	1.22277	0.921	1.35889	0.921	0.0933838	0.921	-0.00927734	0.921	0.0106201	0.921	8.53729	0.921	0	0.921	0		
0.924	261.365	0.924	255.751	0.924	5.61384	0.924	5.61384	0.924	5.70721	0.924	9.02834	0.924	0.322266	0.924	9.09478	0.924	7.9461	0.924	1.14868	0.924	1.14868	0.924	1.22277	0.924	1.35889	0.924	0.106201	0.924	0.015625	0.924	-0.0926514	0.924	8.45337	0.924	0	0.924	0		
0.927	261.815	0.927	256.208	0.927	5.60669	0.927	5.60669	0.927	5.70721	0.927	9.05685	0.927	0.236206	0.927	9.12479	0.927	7.97584	0.927	1.14895	0.927	1.14895	0.927	1.22277	0.927	1.33038	0.927	0.0933838	0.927	-0.0299072	0.927	-0.0300293	0.927	8.58307	0.927	0	0.927	0		
0.93	262.265	0.93	256.664	0.93	5.60096	0.93	5.60096	0.93	5.69713	0.93	9.08536	0.93	0.256348	0.93	9.1548	0.93	8.00593	0.93	1.14888	0.93	1.14888	0.93	1.22277	0.93	1.33038	0.93	0.0952149	0.93	0.0196533	0.93	0.0130615	0.93	7.97272	0.93	0	0.93	0		
0.933	262.715	0.933	257.112	0.933	5.603	0.933	5.603	0.933	5.69209	0.933	8.97132	0.933	0.298462	0.933	9.18481	0.933	8.03601	0.933	1.1488	0.933	1.1488	0.933	1.22277	0.933	1.35889	0.933	0.0970459	0.933	0.0559082	0.933	0.0185547	0.933	8.13293	0.933	0	0.933	0		
0.936	263.165	0.936	257.564	0.936	5.6008	0.936	5.6008	0.936	5.69209	0.936	8.99983	0.936	0.221558	0.936	9.21483	0.936	8.06609	0.936	1.14873	0.936	1.14873	0.936	1.21773	0.936	1.41592	0.936	0.0860596	0.936	0.00817871	0.936	-0.0247803	0.936	8.255	0.936	0	0.936	0		
0.939	263.615	0.939	258.018	0.939	5.59719	0.939	5.59719	0.939	5.68705	0.939	9.01409	0.939	0.24353	0.939	9.24484	0.939	8.09686	0.939	1.14798	0.939	1.14798	0.939	1.22277	0.939	1.34464	0.939	0.0933838	0.939	-0.0683594	0.939	-0.0375977	0.939	8.28552	0.939	0	0.939	0		
0.942	264.065	0.942	258.474	0.942	5.59075	0.942	5.59075	0.942	5.68705	0.942	9.01409	0.942	0.274658	0.942	9.27485	0.942	8.12729	0.942	1.14757	0.942	1.14757	0.942	1.21269	0.942	1.38741	0.942	0.0860596	0.942	0.0438232	0.942	-0.050293	0.942	8.23212	0.942	0	0.942	0		
0.945	264.515	0.945	258.921	0.945	5.59421	0.945	5.59421	0.945	5.67698	0.945	9.02834	0.945	0.258179	0.945	9.30486	0.945	8.15703	0.945	1.14784	0.945	1.14784	0.945	1.22781	0.945	1.33038	0.945	0.0970459	0.945	0.0876465	0.945	0.0689697	0.945	8.14056	0.945	0	0.945	0		
0.948	264.965	0.948	259.369	0.948	5.59625	0.948	5.59625	0.948	5.67698	0.948	9.02834	0.948	0.241699	0.948	9.33488	0.948	8.18677	0.948	1.14811	0.948	1.14811	0.948	1.22277	0.948	1.35889	0.948	0.0878906	0.948	0.0344238	0.948	-0.012085	0.948	7.91168	0.948	0	0.948	0		
0.951	265.415	0.951	259.822	0.951	5.59334	0.951	5.59334	0.951	5.68201	0.951	9.05685	0.951	0.267334	0.951	9.36489	0.951	8.21651	0.951	1.14838	0.951	1.14838	0.951	1.22781	0.951	1.33038	0.951	0.098877	0.951	-0.0147705	0.951	-0.00231934	0.951	8.0719	0.951	0	0.951	0		
0.954	265.865	0.954	260.277	0.954	5.58761	0.954	5.58761	0.954	5.68201	0.954	9.01409	0.954	0.247192	0.954	9.3949	0.954	8.24625	0.954	1.14865	0.954	1.14865	0.954	1.22277	0.954	1.31613	0.954	0.10437	0.954	-0.0212402	0.954	-0.0285645	0.954	8.10242	0.954	0	0.954	0		
0.957	266.315	0.957	260.73	0.957	5.5847	0.957	5.5847	0.957	5.67194	0.957	9.09962	0.957	0.205078	0.957	9.42491	0.957	8.27565	0.957	1.14926	0.957	1.14926	0.957	1.22781	0.957	1.30187	0.957	0.0970459	0.957	-0.0500488	0.957	-0.0435791	0.957	8.23212	0.957	0	0.957	0		
0.96	266.765	0.96	261.191	0.96	5.57403	0.96	5.57403	0.96	5.67698	0.96	9.01409	0.96	0.258179	0.96	9.45493	0.96	8.30573	0.96	1.14919	0.96	1.14919	0.96	1.21773	0.96	1.33038	0.96	0.0933838	0.96	0.045166	0.96	0.0788574	0.96	8.03375	0.96	0	0.96	0		
0.963	267.215	0.963	261.638	0.963	5.57748	0.963	5.57748	0.963	5.6669	0.963	9.0426	0.963	0.287476	0.963	9.48494	0.963	8.33548	0.963	1.14946	0.963	1.14946	0.963	1.22277	0.963	1.38741	0.963	0.0823975	0.963	0.060791	0.963	-0.0289307	0.963	8.255	0.963	0	0.963	0		
0.966	267.665	0.966	262.09	0.966	5.57528	0.966	5.57528	0.966	5.6669	0.966	9.05685	0.966	0.216064	0.966	9.51495	0.966	8.36522	0.966	1.14973	0.966	1.14973	0.966	1.21773	0.966	1.33038	0.966	0.098877	0.966	-0.0662842	0.966	0.00830078	0.966	8.14819	0.966	0	0.966	0		
0.969	268.115	0.969	262.542	0.969	5.57308	0.969	5.57308	0.969	5.66186	0.969	9.02834	0.969	0.238037	0.969	9.54496	0.969	8.39462	0.969	1.15035	0.969	1.15035	0.969	1.22277	0.969	1.33038	0.969	0.10437	0.969	-0.010376	0.969	-0.0406494	0.969	8.15582	0.969	0	0.969	0		
0.972	268.565	0.972	262.996	0.972	5.56876	0.972	5.56876	0.972	5.66186	0.972	8.95706	0.972	0.285645	0.972	9.57498	0.972	8.42436	0.972	1.15062	0.972	1.15062	0.972	1.22781	0.972	1.33038	0.972	0.098877	0.972	0.0177002	0.972	0.0576172	0.972	8.14819	0.972	0	0.972	0		
0.975	269.015	0.975	263.449	0.975	5.56586	0.975	5.56586	0.975	5.66186	0.975	8.95706	0.975	0.230713	0.975	9.60499	0.975	8.45444	0.975	1.15055	0.975	1.15055	0.975	1.22277	0.975	1.37315	0.975	0.0878906	0.975	0.0144043	0.975	-0.0249023	0.975	8.43811	0.975	0	0.975	0		
